Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_02640_focA,BS_yrhG [P] COG2116 Formate/nitrite family of transporters,85.0,266,40
OFBKKLGO_02641_group_6312,BS_yrhF [S] COG5609 Uncharacterized conserved protein,91.0,122,11
OFBKKLGO_02642_group_2464,BS_yrhE [R] COG3383 Uncharacterized anaerobic dehydrogenase,92.1,978,77
OFBKKLGO_02643_group_6313,BS_yrhD [S] COG2427 Uncharacterized conserved protein,78.0,159,35
OFBKKLGO_02645_mccB,BS_yrhB [E] COG0626 Cystathionine beta-lyases/cystathionine gamma-synthases,84.7,379,58
OFBKKLGO_02646_mccA,BS_yrhA [E] COG0031 Cysteine synthase,84.0,306,49
OFBKKLGO_02647_mtnN,BS_yrrU [F] COG0775 Nucleoside phosphorylase,92.2,231,18
OFBKKLGO_02648_yrrT,BS_yrrT [QR] COG0500 SAM-dependent methyltransferases,72.8,213,58
OFBKKLGO_02651_pbpI,BS_yrrR [M] COG0768 Cell division protein FtsI/penicillin-binding protein 2,79.8,580,117
OFBKKLGO_02652_greA,BS_greA [K] COG0782 Transcription elongation factor,95.5,157,7
OFBKKLGO_02653_udk,BS_udk [F] COG0572 Uridine kinase,97.6,211,5
OFBKKLGO_02654_group_16124,BS_yrrO [O] COG0826 Collagenase and related proteases,93.1,422,29
OFBKKLGO_02655_rlhA,BS_yrrN [O] COG0826 Collagenase and related proteases,86.1,309,43
OFBKKLGO_02656_trmR,BS_yrrM [R] COG4122 Predicted O-methyltransferase,77.4,217,49
OFBKKLGO_02657_mltG_2,BS_yrrL [R] COG1559 Predicted periplasmic solute-binding protein,79.0,333,70
OFBKKLGO_02658_group_16116,BS_yrzB [S] COG3906 Uncharacterized protein conserved in bacteria,82.8,93,16
OFBKKLGO_02659_yrrK,BS_yrrK [L] COG0816 Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis),93.5,138,9
OFBKKLGO_02660_group_16081,BH1268 [S] COG4472 Uncharacterized protein conserved in bacteria,73.9,88,23
OFBKKLGO_02661_alaS,BS_alaS [J] COG0013 Alanyl-tRNA synthetase,89.2,878,95
OFBKKLGO_02662_group_4827,BS_yrrI [R] COG0628 Predicted permease,77.1,353,81
OFBKKLGO_02663_glnQ,"BS_glnQ [E] COG1126 ABC-type polar amino acid transport system, ATPase component",88.0,242,29
OFBKKLGO_02664_glnH,"BS_glnH [ET] COG0834 ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",85.9,270,37
OFBKKLGO_02665_glnM,"BS_glnM [E] COG0765 ABC-type amino acid transport system, permease component",89.8,216,22
OFBKKLGO_02666_glnP,"BS_glnP [E] COG0765 ABC-type amino acid transport system, permease component",88.1,218,26
OFBKKLGO_02670_recD2,"BS_yrrC [L] COG0507 ATP-dependent exoDNAse (exonuclease V), alpha subunit - helicase superfamily I member",88.7,791,88
OFBKKLGO_02671_yrrB,BS_yrrB [R] COG0457 FOG: TPR repeat,87.5,40,5
OFBKKLGO_02672_mnmA,"BS_yrrA [J] COG0482 Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain",91.7,312,26
OFBKKLGO_02673_iscS_1,BS_yrvO [E] COG1104 Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes,79.9,344,69
OFBKKLGO_02674_cymR,BH1259 [K] COG1959 Predicted transcriptional regulator,77.8,126,27
OFBKKLGO_02675_rarA,BS_yrvN [L] COG2256 ATPase related to the helicase subunit of the Holliday junction resolvase,90.7,421,39
OFBKKLGO_02676_group_16340,BH1255 [H] COG1179 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 1,77.1,253,55
OFBKKLGO_02678_aspS,BS_aspS [J] COG0173 Aspartyl-tRNA synthetase,89.3,591,63
OFBKKLGO_02679_hisS,BS_hisS [J] COG0124 Histidyl-tRNA synthetase,92.4,423,32
OFBKKLGO_02683_group_4828,BS_yrvJ_1 [T] COG3103 SH3 domain protein,64.8,321,109
OFBKKLGO_02684_dtd,BS_yrvI [J] COG1490 D-Tyr-tRNAtyr deacylase,86.6,119,16
OFBKKLGO_02685_relA,BS_relA [TK] COG0317 Guanosine polyphosphate pyrophosphohydrolases/synthetases,97.0,734,22
OFBKKLGO_02686_apt,BS_apt [F] COG0503 Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins,97.1,170,5
OFBKKLGO_02687_group_2910,BS_yrvE_1 [L] COG0608 Single-stranded DNA-specific exonuclease,85.5,560,81
OFBKKLGO_02690_secDF,BS_secDF_1 [U] COG0342 Preprotein translocase subunit SecD,92.4,446,34
OFBKKLGO_02692_spoVB,BS_spoVB [R] COG2244 Membrane protein involved in the export of O-antigen and teichoic acid,87.5,518,65
OFBKKLGO_02695_yajC,BS_yrbF [U] COG1862 Preprotein translocase subunit YajC,97.6,84,2
OFBKKLGO_02696_tgt,BS_tgt [J] COG0343 Queuine/archaeosine tRNA-ribosyltransferase,95.5,381,16
OFBKKLGO_02699_ruvB,"BS_ruvBm [L] COG2255 Holliday junction resolvasome, helicase subunit",91.9,334,27
OFBKKLGO_02700_ruvA,"BS_ruvA [L] COG0632 Holliday junction resolvasome, DNA-binding subunit",92.5,200,15
OFBKKLGO_02705_nadA,BS_nadA [H] COG0379 Quinolinate synthase,78.5,368,78
OFBKKLGO_02709_nadR,BS_yrxA [R] COG1827 Predicted small molecule binding protein (contains 3H domain),79.0,176,37
OFBKKLGO_02710_pheA,BS_pheA [E] COG0077 Prephenate dehydratase,83.5,285,47
OFBKKLGO_02711_group_15796,BS_pheB [R] COG4492 ACT domain-containing protein,97.3,147,4
OFBKKLGO_02712_obg,BS_obg [R] COG0536 Predicted GTPase,92.5,428,32
OFBKKLGO_02714_rpmA,BS_rpmA [J] COG0211 Ribosomal protein L27,98.9,94,1
OFBKKLGO_02715_group_3763,BS_ysxB [J] COG2868 Predicted ribosomal protein,82.3,113,19
OFBKKLGO_02716_rplU,BS_rplU [J] COG0261 Ribosomal protein L21,97.1,102,3
OFBKKLGO_02718_spoIVFB,BS_spoIVFB [R] COG1994 Zn-dependent proteases,77.8,288,64
OFBKKLGO_02719_spoIVFA,BS_spoIVFA [M] COG0739 Membrane proteins related to metalloendopeptidases,65.9,267,87
OFBKKLGO_02720_minD,BS_minD [D] COG2894 Septum formation inhibitor-activating ATPase,92.9,268,18
OFBKKLGO_02721_minC,BS_minC [D] COG0850 Septum formation inhibitor,90.3,226,22
OFBKKLGO_02722_mreD,BS_mreD [M] COG2891 Cell shape-determining protein,74.9,171,43
OFBKKLGO_02723_mreC,BS_mreC [M] COG1792 Cell shape-determining protein,83.8,290,44
OFBKKLGO_02724_mreB,BS_mreB [D] COG1077 Actin-like ATPase involved in cell morphogenesis,94.7,337,18
OFBKKLGO_02725_group_3767,BS_ysxA [L] COG2003 DNA repair proteins,87.4,231,29
OFBKKLGO_02726_maf,BS_maf [D] COG0424 Nucleotide-binding protein implicated in inhibition of septum formation,77.2,189,43
OFBKKLGO_02730_valS,BS_valS [J] COG0525 Valyl-tRNA synthetase,93.5,880,57
OFBKKLGO_02735_hemL,BS_hemL [H] COG0001 Glutamate-1-semialdehyde aminotransferase,93.7,429,27
OFBKKLGO_02736_hemB,BS_hemB [H] COG0113 Delta-aminolevulinic acid dehydratase,88.3,324,38
OFBKKLGO_02737_group_2273,BS_hemD [H] COG1587 Uroporphyrinogen-III synthase,63.5,260,95
OFBKKLGO_02738_hemC,BS_hemC [H] COG0181 Porphobilinogen deaminase,84.7,313,48
OFBKKLGO_02739_ccsA_2,"BS_hemX [O] COG0755 ABC-type transport system involved in cytochrome c biogenesis, permease component",93.5,276,18
OFBKKLGO_02740_hemA,BS_hemA [H] COG0373 Glutamyl-tRNA reductase,87.9,455,55
OFBKKLGO_02742_engB,BS_ysxC [R] COG0218 Predicted GTPase,94.9,195,10
OFBKKLGO_02743_lon1,"BS_lonA [O] COG0466 ATP-dependent Lon protease, bacterial type",91.2,774,68
OFBKKLGO_02744_lon2,BS_lonB [O] COG1067 Predicted ATP-dependent protease,92.2,552,43
OFBKKLGO_02745_clpX,"BS_clpX [O] COG1219 ATP-dependent protease Clp, ATPase subunit",94.5,420,23
OFBKKLGO_02746_tig,BS_tig [O] COG0544 FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor),95.8,424,18
OFBKKLGO_02747_group_4839,BS_ysoA [R] COG0457 FOG: TPR repeat,82.9,310,53
OFBKKLGO_02748_leuD1,BS_leuD [E] COG0066 3-isopropylmalate dehydratase small subunit,91.0,199,18
OFBKKLGO_02749_leuC,BS_leuC [E] COG0065 3-isopropylmalate dehydratase large subunit,92.6,472,35
OFBKKLGO_02750_leuB,BS_leuB [CE] COG0473 Isocitrate/isopropylmalate dehydrogenase,82.6,363,63
OFBKKLGO_02751_leuA,BS_leuA [E] COG0119 Isopropylmalate/homocitrate/citramalate synthases,89.4,518,55
OFBKKLGO_02752_ilvC,BS_ilvC [EH] COG0059 Ketol-acid reductoisomerase,95.9,342,14
OFBKKLGO_02753_ilvH,"BS_ilvN [E] COG0440 Acetolactate synthase, small (regulatory) subunit",95.7,162,7
OFBKKLGO_02758_group_2914,BS_ysnB [R] COG0622 Predicted phosphoesterase,75.0,164,41
OFBKKLGO_02760_rph,BS_rph [J] COG0689 RNase PH,92.7,245,18
OFBKKLGO_02761_gerM,BS_gerM [R] COG5401 Spore germination protein,83.1,366,57
OFBKKLGO_02762_racE,BS_racE [M] COG0796 Glutamate racemase,84.5,271,42
OFBKKLGO_02763_yusO_1,BS_ysmB [K] COG1846 Transcriptional regulators,90.4,146,14
OFBKKLGO_02764_gerE,BS_gerE [K] COG2771 DNA-binding HTH domain-containing proteins,95.9,74,3
OFBKKLGO_02766_frdB,"BS_sdhB [C] COG0479 Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit",94.1,253,14
OFBKKLGO_02767_frdA,"BS_sdhA [C] COG1053 Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",95.9,586,24
OFBKKLGO_02768_sdhC,"BS_sdhC [C] COG2009 Succinate dehydrogenase/fumarate reductase, cytochrome b subunit",94.6,202,11
OFBKKLGO_02770_lysC_2,BS_lysC [E] COG0527 Aspartokinases,87.0,409,52
OFBKKLGO_02772_uvrC_1,BS_uvrC [L] COG0322 Nuclease subunit of the excinuclease complex,93.8,577,36
OFBKKLGO_02773_trxA,BS_trxA [OC] COG0526 Thiol-disulfide isomerase and thioredoxins,99.0,104,1
OFBKKLGO_02774_abf2,BS_xsa [G] COG3534 Alpha-L-arabinofuranosidase,80.6,494,96
OFBKKLGO_02775_carE,"BS_etfA [C] COG2025 Electron transfer flavoprotein, alpha subunit",82.5,325,57
OFBKKLGO_02776_etfB,"BS_etfB [C] COG2086 Electron transfer flavoprotein, beta subunit",86.8,257,34
OFBKKLGO_02777_fadB,BS_ysiB [I] COG1024 Enoyl-CoA hydratase/carnithine racemase,77.0,257,59
OFBKKLGO_02778_fadR,BS_ysiA [K] COG1309 Transcriptional regulator,86.5,192,26
OFBKKLGO_02779_fadD,BS_lcfA [IQ] COG0318 Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II,81.0,552,105
OFBKKLGO_02781_group_15976,BS_yshE [S] COG3766 Predicted membrane protein,93.3,134,9
OFBKKLGO_02782_mutS2,BS_yshD [L] COG1193 Mismatch repair ATPase (MutS family),83.1,785,133
OFBKKLGO_02784_group_6348,"BS_yshB [R] COG1286 Uncharacterized membrane protein, required for colicin V production",80.8,177,34
OFBKKLGO_02785_zapA,BS_yshA [S] COG3027 Uncharacterized protein conserved in bacteria,88.2,85,10
OFBKKLGO_02786_rnhC,BS_ysgB [L] COG1039 Ribonuclease HIII,83.1,313,53
OFBKKLGO_02787_pheT,BS_pheT_2 [J] COG0072 Phenylalanyl-tRNA synthetase beta subunit,87.4,651,82
OFBKKLGO_02788_pheS,BS_pheS [J] COG0016 Phenylalanyl-tRNA synthetase alpha subunit,92.2,344,27
OFBKKLGO_02789_trmH,BS_ysgA [J] COG0566 rRNA methylases,80.6,248,48
OFBKKLGO_02794_cstA,"BS_cstA [T] COG1966 Carbon starvation protein, predicted membrane protein",90.3,598,58
OFBKKLGO_02795_abfA,BS_abfA [G] COG3534 Alpha-L-arabinofuranosidase,87.3,496,63
OFBKKLGO_02796_araQ,"BS_araQ [G] COG0395 ABC-type sugar transport system, permease component",89.6,279,29
OFBKKLGO_02797_araP,"BS_araP [G] COG1175 ABC-type sugar transport systems, permease components",85.0,313,47
OFBKKLGO_02798_araN,"BS_araN [G] COG1653 ABC-type sugar transport system, periplasmic component",83.5,430,70
OFBKKLGO_02801_araD,BS_araD [G] COG0235 Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases,83.0,229,39
OFBKKLGO_02803_araA,BS_araA [G] COG2160 L-arabinose isomerase,83.3,496,81
OFBKKLGO_02804_abnA,BS_abnA [G] COG3507 Beta-xylosidase,84.3,305,48
OFBKKLGO_02805_ysdC_2,BS_ysdC [G] COG1363 Cellulase M and related proteins,90.0,361,36
OFBKKLGO_02808_rplT,BS_rplT [J] COG0292 Ribosomal protein L20,99.2,119,1
OFBKKLGO_02809_rpmI,BS_rpmI [J] COG0291 Ribosomal protein L35,95.5,66,3
OFBKKLGO_02810_infC,BS_infC [J] COG0290 Translation initiation factor 3 (IF-3),100.0,167,0
OFBKKLGO_02812_lrgB,BS_ysbB [M] COG1346 Putative effector of murein hydrolase,93.0,227,16
OFBKKLGO_02813_lrgA,BS_ysbA [R] COG1380 Putative effector of murein hydrolase LrgA,72.6,146,40
OFBKKLGO_02814_lytR,BS_lytT [KT] COG3279 Response regulator of the LytR/AlgR family,79.8,243,47
OFBKKLGO_02815_ypdA,BS_lytS [T] COG3275 Putative regulator of cell autolysis,83.3,592,99
OFBKKLGO_02816_ppaX_1,BS_ysaA [R] COG1011 Predicted hydrolase (HAD superfamily),85.0,260,39
OFBKKLGO_02817_thrS,BS_thrS [J] COG0441 Threonyl-tRNA synthetase,93.8,643,40
OFBKKLGO_02819_ydjZ,BS_ytxB [S] COG0398 Uncharacterized conserved protein,68.1,213,68
OFBKKLGO_02820_dnaI,BS_dnaI [L] COG1484 DNA replication protein,86.4,309,42
OFBKKLGO_02821_dnaB,BS_dnaB [L] COG3611 Replication initiation/membrane attachment protein,78.2,472,100
OFBKKLGO_02822_nrdR,"BS_ytcG [K] COG1327 Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains",93.4,152,10
OFBKKLGO_02823_speH,BS_ytcF [E] COG1586 S-adenosylmethionine decarboxylase,99.2,126,1
OFBKKLGO_02824_gapB,BS_gapB [G] COG0057 Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase,89.1,340,37
OFBKKLGO_02825_ytcD_2,BS_ytcD [K] COG1733 Predicted transcriptional regulators,85.1,121,18
OFBKKLGO_02826_ydhP_2,BS_ytbD [G] COG2814 Arabinose efflux permease,81.9,392,71
OFBKKLGO_02827_ytbE,"BS_ytbE [R] COG0656 Aldo/keto reductases, related to diketogulonate reductase",81.8,280,51
OFBKKLGO_02828_coaE,BS_ytaG [H] COG0237 Dephospho-CoA kinase,72.6,197,54
OFBKKLGO_02829_ytaF_2,BS_ytaF [S] COG1971 Predicted membrane protein,85.1,148,22
OFBKKLGO_02830_mutM,BS_mutM [L] COG0266 Formamidopyrimidine-DNA glycosylase,88.7,275,31
OFBKKLGO_02831_polA,BS_polA_2 [L] COG0749 DNA polymerase I - 3'-5' exonuclease and polymerase domains,88.8,560,63
OFBKKLGO_02832_phoR,BH3156 [T] COG0642 Signal transduction histidine kinase,43.3,582,322
OFBKKLGO_02833_phoP,BS_phoP [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,87.1,240,30
OFBKKLGO_02834_mdh,BS_citH [C] COG0039 Malate/lactate dehydrogenases,96.5,312,11
OFBKKLGO_02835_icd,BS_citC [C] COG0538 Isocitrate dehydrogenases,94.8,423,22
OFBKKLGO_02836_citZ,BS_citZ [C] COG0372 Citrate synthase,94.1,372,22
OFBKKLGO_02838_group_16338,BS_ytvI [R] COG0628 Predicted permease,76.8,371,86
OFBKKLGO_02839_group_6366,BS_ytzA [R] COG3030 Protein affecting phage T7 exclusion by the F plasmid,75.6,127,31
OFBKKLGO_02840_pyk,BS_pykA_1 [G] COG0469 Pyruvate kinase,88.6,473,54
OFBKKLGO_02841_pfkA,BS_pfk [G] COG0205 6-phosphofructokinase,97.8,319,7
OFBKKLGO_02842_accA,BS_accA [I] COG0825 Acetyl-CoA carboxylase alpha subunit,88.3,324,38
OFBKKLGO_02843_accD,BS_yttI [I] COG0777 Acetyl-CoA carboxylase beta subunit,92.0,262,21
OFBKKLGO_02844_group_6368,BS_ytsJ [C] COG0281 Malic enzyme,94.6,410,22
OFBKKLGO_02845_dnaE,"BS_dnaE [L] COG0587 DNA polymerase III, alpha subunit",79.4,1113,228
OFBKKLGO_02849_nrnA,BS_ytqI [R] COG0618 Exopolyphosphatase-related proteins,90.4,313,30
OFBKKLGO_02851_IMPDH_1,BS_ytoI [K] COG4109 Predicted transcriptional regulator containing CBS domains,93.6,439,27
OFBKKLGO_02852_group_6374,BH3178 [R] COG2220 Predicted Zn-dependent hydrolases of the beta-lactamase fold,75.8,227,54
OFBKKLGO_02853_fabG_4,BS_ytkK [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),87.4,254,32
OFBKKLGO_02855_argH,BS_argH [E] COG0165 Argininosuccinate lyase,92.5,455,34
OFBKKLGO_02856_argG,BS_argG [E] COG0137 Argininosuccinate synthase,93.1,403,28
OFBKKLGO_02857_moaB,BS_moaB [H] COG0521 Molybdopterin biosynthesis enzymes,81.7,169,31
OFBKKLGO_02858_ackA,BS_ackA [C] COG0282 Acetate kinase,97.7,395,9
OFBKKLGO_02860_tpx,BS_ytgI [O] COG2077 Peroxiredoxin,94.0,167,10
OFBKKLGO_02861_ytfJ,BS_ytfJ [S] COG3874 Uncharacterized conserved protein,88.4,138,16
OFBKKLGO_02864_sppA,BS_yteI [OU] COG0616 Periplasmic serine proteases (ClpP class),79.4,335,69
OFBKKLGO_02865_nadK1,BS_ytdI [G] COG0061 Predicted sugar kinase,86.1,267,37
OFBKKLGO_02867_acsA_1,BS_ytcI [I] COG0365 Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases,86.0,529,73
OFBKKLGO_02869_thiI,BS_ytbJ [H] COG0301 Thiamine biosynthesis ATP pyrophosphatase,89.0,354,39
OFBKKLGO_02870_iscS_2,BS_nifZ [E] COG1104 Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes,74.5,381,97
OFBKKLGO_02871_brnQ,BS_braB [E] COG1114 Branched-chain amino acid permeases,90.1,443,44
OFBKKLGO_02872_ezrA,BS_ytwP [D] COG4477 Negative regulator of septation ring formation,78.3,562,122
OFBKKLGO_02874_yttP,BS_yttP [K] COG1309 Transcriptional regulator,81.0,205,39
OFBKKLGO_02875_msrC,BH3208 [T] COG1956 GAF domain-containing protein,64.2,159,57
OFBKKLGO_02876_group_3783,BS_ytrP_2 [T] COG2199 FOG: GGDEF domain,79.0,195,41
OFBKKLGO_02877_rpsD,BS_rpsD [J] COG0522 Ribosomal protein S4 and related proteins,97.5,200,5
OFBKKLGO_02886_group_6382,lin1480 [E] COG1296 Predicted branched-chain amino acid permease (azaleucine resistance),47.6,233,122
OFBKKLGO_02887_group_4857,lin1481 [S] COG4392 Predicted membrane protein,42.1,107,61
OFBKKLGO_02888_tyrS1,BS_tyrS [J] COG0162 Tyrosyl-tRNA synthetase,94.1,421,25
OFBKKLGO_02890_acsA_2,BS_acsA [I] COG0365 Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases,89.5,572,60
OFBKKLGO_02893_acuC,"BS_acuC [BQ] COG0123 Deacetylases, including yeast histone deacetylase and acetoin utilization protein",84.3,383,60
OFBKKLGO_02896_ccpA_2,BS_ccpA [K] COG1609 Transcriptional regulators,94.6,333,18
OFBKKLGO_02897_aroA,BS_aroA_2 [E] COG2876 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase,96.2,264,10
OFBKKLGO_02899_group_6385,BS_ytxH [R] COG4980 Gas vesicle protein,94.8,58,3
OFBKKLGO_02900_group_6386,BS_ytxG [R] COG4768 Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domain,60.8,143,53
OFBKKLGO_02901_murC,BS_murC [M] COG0773 UDP-N-acetylmuramate-alanine ligase,89.1,432,47
OFBKKLGO_02903_group_6387,BS_ytpR [R] COG0073 EMAP domain,86.1,201,28
OFBKKLGO_02904_group_6388,BS_ytpQ [S] COG4848 Uncharacterized protein conserved in bacteria,89.2,269,29
OFBKKLGO_02905_ytpP,BS_ytpP [OC] COG0526 Thiol-disulfide isomerase and thioredoxins,92.5,107,8
OFBKKLGO_02907_ysdC_3,BS_ytoP [G] COG1363 Cellulase M and related proteins,88.8,356,40
OFBKKLGO_02908_group_15928,BS_ytzB [S] COG5584 Predicted small secreted protein,81.0,105,20
OFBKKLGO_02909_maeA_1,BS_malS [C] COG0281 Malic enzyme,85.6,564,80
OFBKKLGO_02910_ytnP,"BS_ytnP [R] COG0491 Zn-dependent hydrolases, including glyoxylases",77.7,256,57
OFBKKLGO_02911_trmB,BS_ytmQ [R] COG0220 Predicted S-adenosylmethionine-dependent methyltransferase,88.7,213,24
OFBKKLGO_02913_group_16065,BS_ytmP [M] COG0510 Predicted choline kinase involved in LPS biosynthesis,91.3,264,23
OFBKKLGO_02917_cysK_2,BS_ytkP [E] COG0031 Cysteine synthase,87.1,309,40
OFBKKLGO_02918_group_2927,BS_ytjP [E] COG0624 Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases,79.3,464,95
OFBKKLGO_02919_pbuO,BS_ytiP [R] COG2252 Permeases,85.0,432,64
OFBKKLGO_02922_ytzE,BS_ytzE [KG] COG1349 Transcriptional regulators of sugar metabolism,98.6,73,1
OFBKKLGO_02924_murJ_2,BS_ytgP [R] COG2244 Membrane protein involved in the export of O-antigen and teichoic acid,84.7,544,83
OFBKKLGO_02925_baiN,BS_ytfP [R] COG2081 Predicted flavoproteins,84.9,318,48
OFBKKLGO_02926_opuD,BS_opuD [M] COG1292 Choline-glycine betaine transporter,88.0,509,61
OFBKKLGO_02928_melR,BS_msmR [K] COG1609 Transcriptional regulators,73.6,337,88
OFBKKLGO_02929_melE,"BS_msmE [G] COG1653 ABC-type sugar transport system, periplasmic component",75.4,423,104
OFBKKLGO_02930_melD,"BS_amyD [G] COG1175 ABC-type sugar transport systems, permease components",77.6,304,67
OFBKKLGO_02934_group_4861,BS_ytwF [P] COG0607 Rhodanese-related sulfurtransferase,88.1,67,8
OFBKKLGO_02935_leuS,BS_leuS [J] COG0495 Leucyl-tRNA synthetase,91.7,804,67
OFBKKLGO_02938_pfyP,BS_ytvA_1 [T] COG2202 FOG: PAS/PAC domain,70.6,143,42
OFBKKLGO_02939_mdrP,BS_yttB [GEPR] COG0477 Permeases of the major facilitator superfamily,81.6,392,72
OFBKKLGO_02942_bceA,"BS_ytsC [V] COG1136 ABC-type antimicrobial peptide transport system, ATPase component",82.8,250,43
OFBKKLGO_02944_graR_1,BS_ytsA [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,80.5,231,45
OFBKKLGO_02955_group_4869,BS_ytqA [R] COG1242 Predicted Fe-S oxidoreductase,93.8,320,20
OFBKKLGO_02956_rsmH_2,BS_ytqB [QR] COG0500 SAM-dependent methyltransferases,74.2,190,49
OFBKKLGO_02959_ytpA,BS_ytpA [I] COG2267 Lysophospholipase,86.5,259,35
OFBKKLGO_02960_yrdA,"BS_ytoA [R] COG0663 Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily",85.3,170,25
OFBKKLGO_02962_asnB,BS_asnB [E] COG0367 Asparagine synthase (glutamine-hydrolyzing),93.2,632,43
OFBKKLGO_02963_metK,BS_metK [H] COG0192 S-adenosylmethionine synthetase,97.8,400,9
OFBKKLGO_02965_pckA,BS_pckA [C] COG1866 Phosphoenolpyruvate carboxykinase (ATP),86.7,527,70
OFBKKLGO_02967_group_6402,BS_ytmA [E] COG1506 Dipeptidyl aminopeptidases/acylaminoacyl-peptidases,81.3,257,48
OFBKKLGO_02969_ssuB_2,"BS_ytlC [P] COG1116 ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",86.9,259,34
OFBKKLGO_02970_ssuC_2,"BS_ytlD [P] COG0600 ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",78.8,269,57
OFBKKLGO_02971_ytkD,BS_ytkD [LR] COG0494 NTP pyrophosphohydrolases including oxidative damage repair enzymes,91.0,155,14
OFBKKLGO_02973_dps,BS_dps [P] COG0783 DNA-binding ferritin-like protein (oxidative damage protectant),91.7,145,12
OFBKKLGO_02976_luxS,BS_ytjB [T] COG1854 LuxS protein involved in autoinducer AI2 synthesis,93.0,157,11
OFBKKLGO_02977_yidD,BS_ytjA [S] COG0759 Uncharacterized conserved protein,92.0,75,6
OFBKKLGO_02978_csh_1,BS_ytiB [P] COG0288 Carbonic anhydrase,83.4,187,31
OFBKKLGO_02979_rpmE2,BS_ytiA [J] COG0254 Ribosomal protein L31,87.8,82,10
OFBKKLGO_02980_ythA,"BS_ythA [C] COG1271 Cytochrome bd-type quinol oxidase, subunit 1",90.0,438,44
OFBKKLGO_02981_ythB,"BS_ythB [C] COG1294 Cytochrome bd-type quinol oxidase, subunit 2",84.8,341,52
OFBKKLGO_02983_menC,BS_ytfD [MR] COG4948 L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily,85.9,368,52
