ID,GO,CLASSFICATION
OFBKKLGO_02642_group_2464,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02642_group_2464,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02642_group_2464,electron transfer activity,MOLECULAR_FUNCTION
OFBKKLGO_02642_group_2464,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02642_group_2464,formate dehydrogenase (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02645_mccB,pyridoxal phosphate binding,MOLECULAR_FUNCTION
OFBKKLGO_02645_mccB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02646_mccA,cysteine biosynthetic process from serine,BIOLOGICAL_PROCESS
OFBKKLGO_02647_mtnN,nucleoside catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02647_mtnN,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02648_yrrT,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_02651_pbpI,penicillin binding,MOLECULAR_FUNCTION
OFBKKLGO_02652_greA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02652_greA,"regulation of DNA-templated transcription, elongation",BIOLOGICAL_PROCESS
OFBKKLGO_02652_greA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02652_greA,RNA polymerase binding,MOLECULAR_FUNCTION
OFBKKLGO_02653_udk,kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02653_udk,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02654_group_16124,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02655_rlhA,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02656_trmR,O-methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_02659_yrrK,rRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_02659_yrrK,nucleobase-containing compound metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02661_alaS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,alanine-tRNA ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02661_alaS,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02663_glnQ,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02663_glnQ,ATPase-coupled amino acid transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02664_glnH,ligand-gated ion channel activity,MOLECULAR_FUNCTION
OFBKKLGO_02665_glnM,ATP-binding cassette (ABC) transporter complex,CELLULAR_COMPONENT
OFBKKLGO_02665_glnM,membrane,CELLULAR_COMPONENT
OFBKKLGO_02666_glnP,membrane,CELLULAR_COMPONENT
OFBKKLGO_02666_glnP,ATP-binding cassette (ABC) transporter complex,CELLULAR_COMPONENT
OFBKKLGO_02670_recD2,5'-3' DNA helicase activity,MOLECULAR_FUNCTION
OFBKKLGO_02671_yrrB,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02672_mnmA,sulfurtransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_02672_mnmA,tRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_02673_iscS_1,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02675_rarA,four-way junction helicase activity,MOLECULAR_FUNCTION
OFBKKLGO_02675_rarA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02676_group_16340,ubiquitin-like modifier activating enzyme activity,MOLECULAR_FUNCTION
OFBKKLGO_02678_aspS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02678_aspS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02678_aspS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02678_aspS,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02679_hisS,cytoplasm,CELLULAR_COMPONENT
OFBKKLGO_02679_hisS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02683_group_4828,peptidoglycan catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02684_dtd,aminoacyl-tRNA editing activity,MOLECULAR_FUNCTION
OFBKKLGO_02685_relA,guanosine tetraphosphate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02686_apt,adenine salvage,BIOLOGICAL_PROCESS
OFBKKLGO_02686_apt,nucleoside metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02687_group_2910,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02687_group_2910,DNA recombination,BIOLOGICAL_PROCESS
OFBKKLGO_02690_secDF,intracellular protein transport,BIOLOGICAL_PROCESS
OFBKKLGO_02692_spoVB,membrane,CELLULAR_COMPONENT
OFBKKLGO_02696_tgt,"transferase activity, transferring pentosyl groups",MOLECULAR_FUNCTION
OFBKKLGO_02696_tgt,tRNA modification,BIOLOGICAL_PROCESS
OFBKKLGO_02696_tgt,tRNA-guanine transglycosylation,BIOLOGICAL_PROCESS
OFBKKLGO_02699_ruvB,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02699_ruvB,DNA recombination,BIOLOGICAL_PROCESS
OFBKKLGO_02699_ruvB,four-way junction helicase activity,MOLECULAR_FUNCTION
OFBKKLGO_02700_ruvA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02700_ruvA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02700_ruvA,DNA helicase activity,MOLECULAR_FUNCTION
OFBKKLGO_02700_ruvA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02705_nadA,quinolinate synthetase A activity,MOLECULAR_FUNCTION
OFBKKLGO_02705_nadA,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MOLECULAR_FUNCTION
OFBKKLGO_02709_nadR,small molecule binding,MOLECULAR_FUNCTION
OFBKKLGO_02710_pheA,L-phenylalanine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02710_pheA,L-phenylalanine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02712_obg,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_02712_obg,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02712_obg,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02713_spo0B,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_02714_rpmA,ribosome,CELLULAR_COMPONENT
OFBKKLGO_02716_rplU,ribosome,CELLULAR_COMPONENT
OFBKKLGO_02716_rplU,ribosome,CELLULAR_COMPONENT
OFBKKLGO_02718_spoIVFB,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02720_minD,ATPase activity,MOLECULAR_FUNCTION
OFBKKLGO_02721_minC,regulation of cell cycle,BIOLOGICAL_PROCESS
OFBKKLGO_02721_minC,cell morphogenesis,BIOLOGICAL_PROCESS
OFBKKLGO_02722_mreD,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02723_mreC,regulation of cell shape,BIOLOGICAL_PROCESS
OFBKKLGO_02726_maf,nucleoside-triphosphate diphosphatase activity,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,aminoacyl-tRNA editing activity,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02730_valS,aminoacyl-tRNA ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02735_hemL,transaminase activity,MOLECULAR_FUNCTION
OFBKKLGO_02735_hemL,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02735_hemL,"glutamate-1-semialdehyde 2,1-aminomutase activity",MOLECULAR_FUNCTION
OFBKKLGO_02736_hemB,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02736_hemB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02737_group_2273,uroporphyrinogen III biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02737_group_2273,uroporphyrinogen-III synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_02738_hemC,hydroxymethylbilane synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_02738_hemC,hydroxymethylbilane synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_02739_ccsA_2,cytochrome complex assembly,BIOLOGICAL_PROCESS
OFBKKLGO_02740_hemA,NADP binding,MOLECULAR_FUNCTION
OFBKKLGO_02740_hemA,glutamyl-tRNA reductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02742_engB,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_02743_lon1,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02743_lon1,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02743_lon1,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02743_lon1,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02743_lon1,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02743_lon1,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02744_lon2,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02744_lon2,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02744_lon2,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02744_lon2,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02745_clpX,unfolded protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02745_clpX,protein dimerization activity,MOLECULAR_FUNCTION
OFBKKLGO_02745_clpX,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02746_tig,protein folding,BIOLOGICAL_PROCESS
OFBKKLGO_02746_tig,protein transport,BIOLOGICAL_PROCESS
OFBKKLGO_02746_tig,protein transport,BIOLOGICAL_PROCESS
OFBKKLGO_02746_tig,peptidyl-prolyl cis-trans isomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_02747_group_4839,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02748_leuD1,leucine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02749_leuC,leucine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02749_leuC,3-isopropylmalate dehydratase activity,MOLECULAR_FUNCTION
OFBKKLGO_02750_leuB,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02750_leuB,leucine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02750_leuB,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02751_leuA,leucine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02751_leuA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02751_leuA,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",MOLECULAR_FUNCTION
OFBKKLGO_02752_ilvC,ketol-acid reductoisomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_02752_ilvC,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02752_ilvC,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02752_ilvC,ketol-acid reductoisomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_02753_ilvH,branched-chain amino acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02760_rph,tRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_02762_racE,nitrogen compound metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02762_racE,peptidoglycan biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02762_racE,"racemase and epimerase activity, acting on amino acids and derivatives",MOLECULAR_FUNCTION
OFBKKLGO_02763_yusO_1,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02764_gerE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02764_gerE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02766_frdB,iron-sulfur cluster binding,MOLECULAR_FUNCTION
OFBKKLGO_02766_frdB,iron-sulfur cluster binding,MOLECULAR_FUNCTION
OFBKKLGO_02766_frdB,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02766_frdB,electron transfer activity,MOLECULAR_FUNCTION
OFBKKLGO_02767_frdA,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02768_sdhC,"oxidoreductase activity, acting on the CH-CH group of donors",MOLECULAR_FUNCTION
OFBKKLGO_02768_sdhC,membrane,CELLULAR_COMPONENT
OFBKKLGO_02770_lysC_2,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02770_lysC_2,lysine biosynthetic process via diaminopimelate,BIOLOGICAL_PROCESS
OFBKKLGO_02772_uvrC_1,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02772_uvrC_1,excinuclease repair complex,CELLULAR_COMPONENT
OFBKKLGO_02773_trxA,cell redox homeostasis,BIOLOGICAL_PROCESS
OFBKKLGO_02773_trxA,cell redox homeostasis,BIOLOGICAL_PROCESS
OFBKKLGO_02774_abf2,L-arabinose metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02775_carE,electron transfer activity,MOLECULAR_FUNCTION
OFBKKLGO_02776_etfB,electron transfer activity,MOLECULAR_FUNCTION
OFBKKLGO_02777_fadB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02778_fadR,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02779_fadD,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02782_mutS2,endonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_02782_mutS2,mismatched DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02784_group_6348,toxin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02786_rnhC,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02786_rnhC,RNA-DNA hybrid ribonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_02786_rnhC,RNA-DNA hybrid ribonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_02787_pheT,tRNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02787_pheT,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02787_pheT,phenylalanine-tRNA ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02787_pheT,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02788_pheS,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02788_pheS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02788_pheS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02788_pheS,phenylalanine-tRNA ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02789_trmH,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_02789_trmH,RNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_02790_sspI,asexual sporulation,BIOLOGICAL_PROCESS
OFBKKLGO_02794_cstA,membrane,CELLULAR_COMPONENT
OFBKKLGO_02795_abfA,L-arabinose metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02796_araQ,membrane,CELLULAR_COMPONENT
OFBKKLGO_02797_araP,membrane,CELLULAR_COMPONENT
OFBKKLGO_02801_araD,L-arabinose catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02803_araA,L-arabinose isomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_02803_araA,cytoplasm,CELLULAR_COMPONENT
OFBKKLGO_02804_abnA,"arabinan endo-1,5-alpha-L-arabinosidase activity",MOLECULAR_FUNCTION
OFBKKLGO_02804_abnA,"hydrolase activity, hydrolyzing O-glycosyl compounds",MOLECULAR_FUNCTION
OFBKKLGO_02808_rplT,ribosome,CELLULAR_COMPONENT
OFBKKLGO_02809_rpmI,ribosome,CELLULAR_COMPONENT
OFBKKLGO_02810_infC,translation initiation factor activity,MOLECULAR_FUNCTION
OFBKKLGO_02810_infC,translational initiation,BIOLOGICAL_PROCESS
OFBKKLGO_02813_lrgA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02813_lrgA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02814_lytR,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_02814_lytR,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02815_ypdA,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02815_ypdA,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_02815_ypdA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02816_ppaX_1,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_02817_thrS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02817_thrS,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_02817_thrS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02817_thrS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02819_ydjZ,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02820_dnaI,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02822_nrdR,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02823_speH,adenosylmethionine decarboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_02824_gapB,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",MOLECULAR_FUNCTION
OFBKKLGO_02824_gapB,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02824_gapB,NADP binding,MOLECULAR_FUNCTION
OFBKKLGO_02826_ydhP_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02826_ydhP_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02827_ytbE,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02827_ytbE,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02828_coaE,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02830_mutM,base-excision repair,BIOLOGICAL_PROCESS
OFBKKLGO_02830_mutM,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02830_mutM,damaged DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02830_mutM,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02830_mutM,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02830_mutM,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,DNA-directed DNA polymerase activity,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,DNA replication,BIOLOGICAL_PROCESS
OFBKKLGO_02831_polA,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02831_polA,nucleobase-containing compound metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02832_phoR,phosphorylation,BIOLOGICAL_PROCESS
OFBKKLGO_02832_phoR,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02832_phoR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02833_phoP,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02833_phoP,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_02833_phoP,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02834_mdh,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02834_mdh,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02834_mdh,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02834_mdh,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02835_icd,isocitrate dehydrogenase (NADP+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02835_icd,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_02835_icd,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02836_citZ,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",MOLECULAR_FUNCTION
OFBKKLGO_02836_citZ,tricarboxylic acid cycle,BIOLOGICAL_PROCESS
OFBKKLGO_02836_citZ,cytoplasm,CELLULAR_COMPONENT
OFBKKLGO_02839_group_6366,membrane,CELLULAR_COMPONENT
OFBKKLGO_02840_pyk,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02840_pyk,"transferase activity, transferring phosphorus-containing groups",MOLECULAR_FUNCTION
OFBKKLGO_02840_pyk,glycolytic process,BIOLOGICAL_PROCESS
OFBKKLGO_02840_pyk,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02841_pfkA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02841_pfkA,6-phosphofructokinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02841_pfkA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02841_pfkA,6-phosphofructokinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02842_accA,acetyl-CoA carboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_02842_accA,ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02843_accD,acetyl-CoA carboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_02844_group_6368,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02844_group_6368,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_02844_group_6368,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02845_dnaE,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02845_dnaE,3'-5' exonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_02845_dnaE,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02849_nrnA,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_02851_IMPDH_1,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02855_argH,arginine biosynthetic process via ornithine,BIOLOGICAL_PROCESS
OFBKKLGO_02855_argH,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02856_argG,argininosuccinate synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_02856_argG,arginine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02857_moaB,Mo-molybdopterin cofactor biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02858_ackA,kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02858_ackA,kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02860_tpx,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_02860_tpx,antioxidant activity,MOLECULAR_FUNCTION
OFBKKLGO_02860_tpx,"oxidoreductase activity, acting on peroxide as acceptor",MOLECULAR_FUNCTION
OFBKKLGO_02864_sppA,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_02865_nadK1,NAD+ kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_02865_nadK1,NADP biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02865_nadK1,NAD metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02867_acsA_1,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02868_group_16016,DNA topological change,BIOLOGICAL_PROCESS
OFBKKLGO_02869_thiI,tRNA adenylyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_02869_thiI,tRNA thio-modification,BIOLOGICAL_PROCESS
OFBKKLGO_02869_thiI,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02870_iscS_2,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02871_brnQ,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02872_ezrA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_02874_yttP,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02875_msrC,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_02877_rpsD,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02877_rpsD,rRNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02877_rpsD,small ribosomal subunit,CELLULAR_COMPONENT
OFBKKLGO_02888_tyrS1,tyrosine-tRNA ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02888_tyrS1,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02888_tyrS1,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02888_tyrS1,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02890_acsA_2,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02893_acuC,acetoin metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02896_ccpA_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02896_ccpA_2,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02896_ccpA_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02897_aroA,aldehyde-lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_02897_aroA,chorismate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_02897_aroA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_02897_aroA,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02901_murC,UDP-N-acetylmuramate-L-alanine ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_02901_murC,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02901_murC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02901_murC,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_02901_murC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_02903_group_6387,tRNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02909_maeA_1,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02909_maeA_1,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_02909_maeA_1,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_02911_trmB,tRNA modification,BIOLOGICAL_PROCESS
OFBKKLGO_02917_cysK_2,cysteine synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_02917_cysK_2,cysteine biosynthetic process from serine,BIOLOGICAL_PROCESS
OFBKKLGO_02918_group_2927,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_02918_group_2927,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_02919_pbuO,nucleobase transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02919_pbuO,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02922_ytzE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02924_murJ_2,membrane,CELLULAR_COMPONENT
OFBKKLGO_02926_opuD,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_02928_melR,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_02928_melR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_02930_melD,membrane,CELLULAR_COMPONENT
OFBKKLGO_02935_leuS,ATP binding,MOLECULAR_FUNCTION
