ID,PATHWAY
OFBKKLGO_02068_ku,2-LTR circle formation|Reactome|R-HSA-164843;Neutrophil degranulation|Reactome|R-HSA-6798695;Nonhomologous End-Joining (NHEJ)|Reactome|R-HSA-5693571;IRF3-mediated induction of type I IFN|Reactome|R-HSA-3270619;Cytosolic sensors of pathogen-associated DNA|Reactome|R-HSA-1834949
OFBKKLGO_02086_metE_1,Heme biosynthesis|Reactome|R-HSA-189451
OFBKKLGO_02086_metE_1,Seleno-amino acid biosynthesis (plants)|MetaCyc|PWY-6936;Cysteine and methionine metabolism|KEGG|00270+2.1.1.14;S-adenosyl-L-methionine cycle II|MetaCyc|PWY-5041;S-adenosyl-L-methionine cycle I|MetaCyc|PWY-6151;Selenocompound metabolism|KEGG|00450+2.1.1.14;L-methionine biosynthesis II (plants)|MetaCyc|PWY-702
OFBKKLGO_02086_metE_1,S-adenosyl-L-methionine cycle II|MetaCyc|PWY-5041;Cysteine and methionine metabolism|KEGG|00270+2.1.1.14;L-methionine biosynthesis II (plants)|MetaCyc|PWY-702;Seleno-amino acid biosynthesis (plants)|MetaCyc|PWY-6936;S-adenosyl-L-methionine cycle I|MetaCyc|PWY-6151;Selenocompound metabolism|KEGG|00450+2.1.1.14
OFBKKLGO_02086_metE_1,Selenocompound metabolism|KEGG|00450+2.1.1.14;S-adenosyl-L-methionine cycle II|MetaCyc|PWY-5041;Cysteine and methionine metabolism|KEGG|00270+2.1.1.14;Seleno-amino acid biosynthesis (plants)|MetaCyc|PWY-6936;S-adenosyl-L-methionine cycle I|MetaCyc|PWY-6151;L-methionine biosynthesis II (plants)|MetaCyc|PWY-702
OFBKKLGO_02096_proA,L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Carbapenem biosynthesis|KEGG|00332+1.2.1.41;Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;Arginine and proline metabolism|KEGG|00330+1.2.1.41
OFBKKLGO_02096_proA,L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;Carbapenem biosynthesis|KEGG|00332+1.2.1.41;Arginine and proline metabolism|KEGG|00330+1.2.1.41
OFBKKLGO_02096_proA,Carbapenem biosynthesis|KEGG|00332+1.2.1.41;L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Arginine and proline metabolism|KEGG|00330+1.2.1.41
OFBKKLGO_02097_proB_1,Glutamate and glutamine metabolism|Reactome|R-HSA-8964539
OFBKKLGO_02097_proB_1,Carbapenem biosynthesis|KEGG|00332+2.7.2.11;Arginine and proline metabolism|KEGG|00330+2.7.2.11;L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922
OFBKKLGO_02097_proB_1,Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Arginine and proline metabolism|KEGG|00330+2.7.2.11;Carbapenem biosynthesis|KEGG|00332+2.7.2.11
OFBKKLGO_02097_proB_1,Carbapenem biosynthesis|KEGG|00332+2.7.2.11;L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Arginine and proline metabolism|KEGG|00330+2.7.2.11
OFBKKLGO_02097_proB_1,L-Ndelta-acetylornithine biosynthesis|MetaCyc|PWY-6922;Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;Carbapenem biosynthesis|KEGG|00332+2.7.2.11;Arginine and proline metabolism|KEGG|00330+2.7.2.11
OFBKKLGO_02098_purU,Formaldehyde oxidation VII (THF pathway)|MetaCyc|PWY-7909;Glyoxylate and dicarboxylate metabolism|KEGG|00630+3.5.1.10;One carbon pool by folate|KEGG|00670+3.5.1.10;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Folate transformations I|MetaCyc|PWY-2201
OFBKKLGO_02098_purU,Folate transformations I|MetaCyc|PWY-2201;Formaldehyde oxidation VII (THF pathway)|MetaCyc|PWY-7909;Glyoxylate and dicarboxylate metabolism|KEGG|00630+3.5.1.10;One carbon pool by folate|KEGG|00670+3.5.1.10;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497
OFBKKLGO_02098_purU,One carbon pool by folate|KEGG|00670+2.1.2.9;Aminoacyl-tRNA biosynthesis|KEGG|00970+2.1.2.9
OFBKKLGO_02103_group_15917,Mitochondrial Fatty Acid Beta-Oxidation|Reactome|R-HSA-77289
OFBKKLGO_02105_pgl,Pentose phosphate pathway|KEGG|00030+3.1.1.31;Entner-Doudoroff pathway I|MetaCyc|PWY-8004
OFBKKLGO_02119_group_2845,O-linked glycosylation of mucins|Reactome|R-HSA-913709
OFBKKLGO_02124_group_6198,Sodium-coupled phosphate cotransporters|Reactome|R-HSA-427652
OFBKKLGO_02127_xlyA,Antimicrobial peptides|Reactome|R-HSA-6803157
OFBKKLGO_02127_xlyA,Collagen degradation|Reactome|R-HSA-1442490;Degradation of the extracellular matrix|Reactome|R-HSA-1474228
OFBKKLGO_02183_group_2244,Porphyrin and chlorophyll metabolism|KEGG|00860+4.2.1.75;Heme biosynthesis|Reactome|R-HSA-189451;Tetrapyrrole biosynthesis I (from glutamate)|MetaCyc|PWY-5188;Tetrapyrrole biosynthesis II (from glycine)|MetaCyc|PWY-5189
OFBKKLGO_02183_group_2244,Tetrapyrrole biosynthesis II (from glycine)|MetaCyc|PWY-5189;Tetrapyrrole biosynthesis I (from glutamate)|MetaCyc|PWY-5188;Porphyrin and chlorophyll metabolism|KEGG|00860+4.2.1.75;Heme biosynthesis|Reactome|R-HSA-189451
OFBKKLGO_02183_group_2244,Porphyrin and chlorophyll metabolism|KEGG|00860+4.2.1.75;Tetrapyrrole biosynthesis I (from glutamate)|MetaCyc|PWY-5188;Tetrapyrrole biosynthesis II (from glycine)|MetaCyc|PWY-5189;Heme biosynthesis|Reactome|R-HSA-189451
OFBKKLGO_02299_metC,"Metabolism of ingested SeMet, Sec, MeSec into H2Se|Reactome|R-HSA-2408508;Degradation of cysteine and homocysteine|Reactome|R-HSA-1614558;Cysteine formation from homocysteine|Reactome|R-HSA-1614603"
OFBKKLGO_02300_metI,"Metabolism of ingested SeMet, Sec, MeSec into H2Se|Reactome|R-HSA-2408508;Degradation of cysteine and homocysteine|Reactome|R-HSA-1614558;Cysteine formation from homocysteine|Reactome|R-HSA-1614603"
OFBKKLGO_02302_group_6232,Glutathione conjugation|Reactome|R-HSA-156590
OFBKKLGO_02304_yjcF,Synthesis of UDP-N-acetyl-glucosamine|Reactome|R-HSA-446210
OFBKKLGO_02307_group_1252,ABC transporters in lipid homeostasis|Reactome|R-HSA-1369062
OFBKKLGO_02322_fabI,Fatty acid biosynthesis|KEGG|00061+1.3.1.9;Stearate biosynthesis II (bacteria and plants)|MetaCyc|PWY-5989;Cis-vaccenate biosynthesis|MetaCyc|PWY-5973;None|MetaCyc|PWYG-321;Palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|MetaCyc|PWY-6282;(5Z)-dodecenoate biosynthesis II|MetaCyc|PWY-7858;Oleate biosynthesis IV (anaerobic)|MetaCyc|PWY-7664;Superpathway of mycolate biosynthesis|MetaCyc|PWY-6113;Palmitate biosynthesis II (bacteria and plant cytoplasm)|MetaCyc|PWY-5971;Gondoate biosynthesis (anaerobic)|MetaCyc|PWY-7663;8-amino-7-oxononanoate biosynthesis I|MetaCyc|PWY-6519
OFBKKLGO_02323_thiD,Neutrophil degranulation|Reactome|R-HSA-6798695;Vitamins B6 activation to pyridoxal phosphate|Reactome|R-HSA-964975
OFBKKLGO_02323_thiD,Hydroxymethylpyrimidine salvage|MetaCyc|PWY-6910;Thiamine formation from pyrithiamine and oxythiamine (yeast)|MetaCyc|PWY-7357;Thiamine salvage IV (yeast)|MetaCyc|PWY-7356;Thiamine metabolism|KEGG|00730+2.7.1.49
OFBKKLGO_02325_thiG,Thiamine metabolism|KEGG|00730+2.8.1.10;Thiazole biosynthesis I (facultative anaerobic bacteria)|MetaCyc|PWY-6892;Thiazole biosynthesis II (aerobic bacteria)|MetaCyc|PWY-6891
OFBKKLGO_02325_thiG,Thiamine metabolism|KEGG|00730+2.8.1.10;Thiazole biosynthesis II (aerobic bacteria)|MetaCyc|PWY-6891;Thiazole biosynthesis I (facultative anaerobic bacteria)|MetaCyc|PWY-6892
OFBKKLGO_02326_thiS,Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581
OFBKKLGO_02328_tenI,Thiamine diphosphate biosynthesis I (E. coli)|MetaCyc|PWY-6894;Thiamine diphosphate biosynthesis III (Staphylococcus)|MetaCyc|PWY-6907;Thiamine diphosphate biosynthesis II (Bacillus)|MetaCyc|PWY-6893;Thiamine formation from pyrithiamine and oxythiamine (yeast)|MetaCyc|PWY-7357;Thiamine metabolism|KEGG|00730+2.5.1.3;Thiamine salvage IV (yeast)|MetaCyc|PWY-7356;Thiamine salvage II|MetaCyc|PWY-6897;Thiamine diphosphate biosynthesis IV (eukaryotes)|MetaCyc|PWY-6908
OFBKKLGO_02328_tenI,Thiamine salvage IV (yeast)|MetaCyc|PWY-7356;Thiamine salvage II|MetaCyc|PWY-6897;Thiamine metabolism|KEGG|00730+2.5.1.3;Thiamine diphosphate biosynthesis II (Bacillus)|MetaCyc|PWY-6893;Thiamine diphosphate biosynthesis III (Staphylococcus)|MetaCyc|PWY-6907;Thiamine diphosphate biosynthesis I (E. coli)|MetaCyc|PWY-6894;Thiamine formation from pyrithiamine and oxythiamine (yeast)|MetaCyc|PWY-7357;Thiamine diphosphate biosynthesis IV (eukaryotes)|MetaCyc|PWY-6908
OFBKKLGO_02329_tenA,Iron uptake and transport|Reactome|R-HSA-917937;Heme degradation|Reactome|R-HSA-189483
OFBKKLGO_02329_tenA,Thiamine salvage IV (yeast)|MetaCyc|PWY-7356;Base-degraded thiamine salvage|MetaCyc|PWY-6899;Thiamine metabolism|KEGG|00730+3.5.99.2
OFBKKLGO_02332_prpE,Purine metabolism|KEGG|00230+3.6.1.17;Pyrimidine metabolism|KEGG|00240+3.6.1.17
OFBKKLGO_02334_ppnKA,NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|MetaCyc|PWY-7269;Nicotinate and nicotinamide metabolism|KEGG|00760+2.7.1.23;NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|MetaCyc|PWY-7268;NAD/NADH phosphorylation and dephosphorylation|MetaCyc|PWY-5083;Nicotinate metabolism|Reactome|R-HSA-196807
OFBKKLGO_02334_ppnKA,NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|MetaCyc|PWY-7268;NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|MetaCyc|PWY-7269;Nicotinate and nicotinamide metabolism|KEGG|00760+2.7.1.23;Nicotinate metabolism|Reactome|R-HSA-196807;NAD/NADH phosphorylation and dephosphorylation|MetaCyc|PWY-5083
OFBKKLGO_02356_trpS,Aminoacyl-tRNA biosynthesis|KEGG|00970+6.1.1.2
OFBKKLGO_02356_trpS,Aminoacyl-tRNA biosynthesis|KEGG|00970+6.1.1.2;Mitochondrial tRNA aminoacylation|Reactome|R-HSA-379726
OFBKKLGO_02365_fabHA,Fatty acid biosynthesis initiation (bacteria and plants)|MetaCyc|PWY-4381;Fatty acid biosynthesis|KEGG|00061+2.3.1.180
OFBKKLGO_02373_argF,Arginine biosynthesis|KEGG|00220+2.1.3.3;L-proline biosynthesis II (from arginine)|MetaCyc|PWY-4981;L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;Urea cycle|MetaCyc|PWY-4984;Mitochondrial protein import|Reactome|R-HSA-1268020;Urea cycle|Reactome|R-HSA-70635
OFBKKLGO_02373_argF,L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;L-proline biosynthesis II (from arginine)|MetaCyc|PWY-4981;Arginine biosynthesis|KEGG|00220+2.1.3.3;Urea cycle|MetaCyc|PWY-4984
OFBKKLGO_02375_carA_1,"Pyrimidine metabolism|KEGG|00240+6.3.5.5;UMP biosynthesis II|MetaCyc|PWY-7790;L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;UMP biosynthesis III|MetaCyc|PWY-7791;UMP biosynthesis I|MetaCyc|PWY-5686;Alanine, aspartate and glutamate metabolism|KEGG|00250+6.3.5.5"
OFBKKLGO_02375_carA_1,"L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;UMP biosynthesis I|MetaCyc|PWY-5686;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;UMP biosynthesis II|MetaCyc|PWY-7790;Pyrimidine metabolism|KEGG|00240+6.3.5.5;Alanine, aspartate and glutamate metabolism|KEGG|00250+6.3.5.5;UMP biosynthesis III|MetaCyc|PWY-7791"
OFBKKLGO_02375_carA_1,"UMP biosynthesis I|MetaCyc|PWY-5686;UMP biosynthesis III|MetaCyc|PWY-7791;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;Pyrimidine metabolism|KEGG|00240+6.3.5.5;UMP biosynthesis II|MetaCyc|PWY-7790;Alanine, aspartate and glutamate metabolism|KEGG|00250+6.3.5.5"
OFBKKLGO_02375_carA_1,"L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;Alanine, aspartate and glutamate metabolism|KEGG|00250+6.3.5.5;UMP biosynthesis III|MetaCyc|PWY-7791;UMP biosynthesis II|MetaCyc|PWY-7790;UMP biosynthesis I|MetaCyc|PWY-5686;Pyrimidine metabolism|KEGG|00240+6.3.5.5;L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400"
OFBKKLGO_02378_argJ,L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;Arginine biosynthesis|KEGG|00220+2.3.1.35+2.3.1.1
OFBKKLGO_02378_argJ,Arginine biosynthesis|KEGG|00220+2.3.1.35+2.3.1.1;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154
OFBKKLGO_02379_argC,L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;Arginine biosynthesis|KEGG|00220+1.2.1.38;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154
OFBKKLGO_02379_argC,L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400;L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;Arginine biosynthesis|KEGG|00220+1.2.1.38
OFBKKLGO_02379_argC,L-arginine biosynthesis III (via N-acetyl-L-citrulline)|MetaCyc|PWY-5154;Arginine biosynthesis|KEGG|00220+1.2.1.38;L-arginine biosynthesis IV (archaebacteria)|MetaCyc|PWY-7400
OFBKKLGO_02391_aspA,"Alanine, aspartate and glutamate metabolism|KEGG|00250+4.3.1.1"
OFBKKLGO_02391_aspA,"Methylaspartate cycle|MetaCyc|PWY-6728;Citric acid cycle (TCA cycle)|Reactome|R-HSA-71403;Reductive TCA cycle II|MetaCyc|PWY-5392;Superpathway of glyoxylate cycle and fatty acid degradation|MetaCyc|PWY-561;Partial TCA cycle (obligate autotrophs)|MetaCyc|PWY-5913;TCA cycle II (plants and fungi)|MetaCyc|PWY-5690;Pyruvate metabolism|KEGG|00620+4.2.1.2;Carbon fixation pathways in prokaryotes|KEGG|00720+4.2.1.2;Citrate cycle (TCA cycle)|KEGG|00020+4.2.1.2;Anaerobic energy metabolism (invertebrates, mitochondrial)|MetaCyc|PWY-7384;(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;TCA cycle VII (acetate-producers)|MetaCyc|PWY-7254;TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|MetaCyc|PWY-6969"
OFBKKLGO_02394_group_2875,Major pathway of rRNA processing in the nucleolus and cytosol|Reactome|R-HSA-6791226;tRNA processing in the nucleus|Reactome|R-HSA-6784531
OFBKKLGO_02395_nudF,Phosphate bond hydrolysis by NUDT proteins|Reactome|R-HSA-2393930
OFBKKLGO_02401_group_6249,Mitochondrial iron-sulfur cluster biogenesis|Reactome|R-HSA-1362409
OFBKKLGO_02405_group_3709,Termination of translesion DNA synthesis|Reactome|R-HSA-5656169
OFBKKLGO_02405_group_3709,HDR through Homologous Recombination (HRR)|Reactome|R-HSA-5685942;Dual incision in TC-NER|Reactome|R-HSA-6782135;Termination of translesion DNA synthesis|Reactome|R-HSA-5656169;Gap-filling DNA repair synthesis and ligation in TC-NER|Reactome|R-HSA-6782210;Dual Incision in GG-NER|Reactome|R-HSA-5696400;Gap-filling DNA repair synthesis and ligation in GG-NER|Reactome|R-HSA-5696397;Translesion synthesis by POLK|Reactome|R-HSA-5655862
OFBKKLGO_02405_group_3709,Dual Incision in GG-NER|Reactome|R-HSA-5696400;Gap-filling DNA repair synthesis and ligation in GG-NER|Reactome|R-HSA-5696397;Translesion synthesis by POLK|Reactome|R-HSA-5655862;Gap-filling DNA repair synthesis and ligation in TC-NER|Reactome|R-HSA-6782210;Dual incision in TC-NER|Reactome|R-HSA-6782135;Termination of translesion DNA synthesis|Reactome|R-HSA-5656169;HDR through Homologous Recombination (HRR)|Reactome|R-HSA-5685942
OFBKKLGO_02410_coaA,Phosphopantothenate biosynthesis II|MetaCyc|PWY-3961;Pantothenate and CoA biosynthesis|KEGG|00770+2.7.1.33
OFBKKLGO_02410_coaA,Pyrimidine salvage|Reactome|R-HSA-73614
OFBKKLGO_02414_proC_2,L-ornithine degradation II (Stickland reaction)|MetaCyc|PWY-6344;Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;L-proline biosynthesis II (from arginine)|MetaCyc|PWY-4981;Arginine and proline metabolism|KEGG|00330+1.5.1.2;L-proline biosynthesis III (from L-ornithine)|MetaCyc|PWY-3341
OFBKKLGO_02414_proC_2,Glutamate and glutamine metabolism|Reactome|R-HSA-8964539;Arginine and proline metabolism|KEGG|00330+1.5.1.2;L-ornithine degradation II (Stickland reaction)|MetaCyc|PWY-6344;L-proline biosynthesis II (from arginine)|MetaCyc|PWY-4981;L-proline biosynthesis III (from L-ornithine)|MetaCyc|PWY-3341
OFBKKLGO_02421_zwf,NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|MetaCyc|PWY-7268;Entner-Doudoroff pathway I|MetaCyc|PWY-8004;Pentose phosphate pathway|KEGG|00030+1.1.1.49;Glutathione metabolism|KEGG|00480+1.1.1.49
OFBKKLGO_02421_zwf,Glutathione metabolism|KEGG|00480+1.1.1.49;Pentose phosphate pathway|KEGG|00030+1.1.1.49;Entner-Doudoroff pathway I|MetaCyc|PWY-8004;NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|MetaCyc|PWY-7268
OFBKKLGO_02421_zwf,Entner-Doudoroff pathway I|MetaCyc|PWY-8004;Glutathione metabolism|KEGG|00480+1.1.1.49;NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)|MetaCyc|PWY-7268;Pentose phosphate pathway|KEGG|00030+1.1.1.49
OFBKKLGO_02422_gndA,Pentose phosphate pathway|Reactome|R-HSA-71336;Pentose phosphate pathway|KEGG|00030+1.1.1.44;Glutathione metabolism|KEGG|00480+1.1.1.44
OFBKKLGO_02422_gndA,Pentose phosphate pathway|Reactome|R-HSA-71336;Glutathione metabolism|KEGG|00480+1.1.1.44;Pentose phosphate pathway|KEGG|00030+1.1.1.44
OFBKKLGO_02422_gndA,Pentose phosphate pathway|KEGG|00030+1.1.1.44;Glutathione metabolism|KEGG|00480+1.1.1.44;Pentose phosphate pathway|Reactome|R-HSA-71336
OFBKKLGO_02423_dinB_2,Termination of translesion DNA synthesis|Reactome|R-HSA-5656169
OFBKKLGO_02423_dinB_2,Dual Incision in GG-NER|Reactome|R-HSA-5696400;Gap-filling DNA repair synthesis and ligation in GG-NER|Reactome|R-HSA-5696397;Translesion synthesis by POLK|Reactome|R-HSA-5655862;Gap-filling DNA repair synthesis and ligation in TC-NER|Reactome|R-HSA-6782210;Dual incision in TC-NER|Reactome|R-HSA-6782135;Termination of translesion DNA synthesis|Reactome|R-HSA-5656169;HDR through Homologous Recombination (HRR)|Reactome|R-HSA-5685942
OFBKKLGO_02423_dinB_2,HDR through Homologous Recombination (HRR)|Reactome|R-HSA-5685942;Dual incision in TC-NER|Reactome|R-HSA-6782135;Termination of translesion DNA synthesis|Reactome|R-HSA-5656169;Gap-filling DNA repair synthesis and ligation in TC-NER|Reactome|R-HSA-6782210;Dual Incision in GG-NER|Reactome|R-HSA-5696400;Gap-filling DNA repair synthesis and ligation in GG-NER|Reactome|R-HSA-5696397;Translesion synthesis by POLK|Reactome|R-HSA-5655862
OFBKKLGO_02425_misCB,Mitochondrial translation elongation|Reactome|R-HSA-5389840;Mitochondrial translation initiation|Reactome|R-HSA-5368286;Mitochondrial translation termination|Reactome|R-HSA-5419276
OFBKKLGO_02428_pccB,Fatty acid biosynthesis initiation (bacteria and plants)|MetaCyc|PWY-4381;3-hydroxypropanoate/4-hydroxybutanate cycle|MetaCyc|PWY-5789;Glyoxylate assimilation|MetaCyc|PWY-5744;Candicidin biosynthesis|MetaCyc|PWY-6722;3-hydroxypropanoate cycle|MetaCyc|PWY-5743
OFBKKLGO_02428_pccB,Fatty acid biosynthesis initiation (bacteria and plants)|MetaCyc|PWY-4381;Glyoxylate assimilation|MetaCyc|PWY-5744;3-hydroxypropanoate/4-hydroxybutanate cycle|MetaCyc|PWY-5789;Candicidin biosynthesis|MetaCyc|PWY-6722;Biotin transport and metabolism|Reactome|R-HSA-196780;3-hydroxypropanoate cycle|MetaCyc|PWY-5743
OFBKKLGO_02428_pccB,Glyoxylate assimilation|MetaCyc|PWY-5744;3-hydroxypropanoate/4-hydroxybutanate cycle|MetaCyc|PWY-5789;3-hydroxypropanoate cycle|MetaCyc|PWY-5743;Fatty acid biosynthesis initiation (bacteria and plants)|MetaCyc|PWY-4381;Biotin transport and metabolism|Reactome|R-HSA-196780;Candicidin biosynthesis|MetaCyc|PWY-6722
OFBKKLGO_02428_pccB,3-hydroxypropanoate/4-hydroxybutanate cycle|MetaCyc|PWY-5789;Glyoxylate assimilation|MetaCyc|PWY-5744;3-hydroxypropanoate cycle|MetaCyc|PWY-5743;Candicidin biosynthesis|MetaCyc|PWY-6722;Biotin transport and metabolism|Reactome|R-HSA-196780;Fatty acid biosynthesis initiation (bacteria and plants)|MetaCyc|PWY-4381
OFBKKLGO_02429_epi,Pyruvate metabolism|KEGG|00620+4.4.1.5;Methylglyoxal degradation I|MetaCyc|PWY-5386;Pyruvate metabolism|Reactome|R-HSA-70268
OFBKKLGO_02429_epi,"(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;3-hydroxypropanoate/4-hydroxybutanate cycle|MetaCyc|PWY-5789;Propionyl-CoA catabolism|Reactome|R-HSA-71032;Valine, leucine and isoleucine degradation|KEGG|00280+5.1.99.1;Glyoxylate and dicarboxylate metabolism|KEGG|00630+5.1.99.1;Propanoate metabolism|KEGG|00640+5.1.99.1;Carbon fixation pathways in prokaryotes|KEGG|00720+5.1.99.1;Anaerobic energy metabolism (invertebrates, mitochondrial)|MetaCyc|PWY-7384;Ethylmalonyl-coa pathway|MetaCyc|PWY-5741;3-hydroxypropanoate cycle|MetaCyc|PWY-5743;Crotonyl-coa/ethylmalonyl-coa/hydroxybutyryl-coa cycle (engineered)|MetaCyc|PWY-7854;Methylaspartate cycle|MetaCyc|PWY-6728"
OFBKKLGO_02438_pdhC_3,Glyoxylate metabolism and glycine degradation|Reactome|R-HSA-389661
OFBKKLGO_02440_bfmBAA,Glyoxylate metabolism and glycine degradation|Reactome|R-HSA-389661
OFBKKLGO_02441_lpd,"Pyruvate metabolism|Reactome|R-HSA-70268;Propanoate metabolism|KEGG|00640+1.8.1.4;Lysine catabolism|Reactome|R-HSA-71064;Lysine degradation|KEGG|00310+1.8.1.4;Branched-chain amino acid catabolism|Reactome|R-HSA-70895;Citrate cycle (TCA cycle)|KEGG|00020+1.8.1.4;Pyruvate metabolism|KEGG|00620+1.8.1.4;Valine, leucine and isoleucine degradation|KEGG|00280+1.8.1.4;Glycine degradation|Reactome|R-HSA-6783984;2-oxoisovalerate decarboxylation to isobutanoyl-CoA|MetaCyc|PWY-5046;Glyoxylate metabolism and glycine degradation|Reactome|R-HSA-389661;Citric acid cycle (TCA cycle)|Reactome|R-HSA-71403;Glycine, serine and threonine metabolism|KEGG|00260+1.8.1.4;Tryptophan metabolism|KEGG|00380+1.8.1.4;Signaling by Retinoic Acid|Reactome|R-HSA-5362517;Glycolysis / Gluconeogenesis|KEGG|00010+1.8.1.4;2-oxoglutarate decarboxylation to succinyl-CoA|MetaCyc|PWY-5084;Regulation of pyruvate dehydrogenase (PDH) complex|Reactome|R-HSA-204174"
OFBKKLGO_02442_buk2,"Carbon fixation pathways in prokaryotes|KEGG|00720+2.7.2.1;Pyruvate metabolism|KEGG|00620+2.7.2.1;Glycine degradation (Stickland reaction)|MetaCyc|PWY-8015;Taurine and hypotaurine metabolism|KEGG|00430+2.7.2.1;(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Methane metabolism|KEGG|00680+2.7.2.1;Propanoate metabolism|KEGG|00640+2.7.2.1;Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482"
OFBKKLGO_02442_buk2,"Glycine degradation (Stickland reaction)|MetaCyc|PWY-8015;Methane metabolism|KEGG|00680+2.7.2.1;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482;Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485;Propanoate metabolism|KEGG|00640+2.7.2.1;Pyruvate metabolism|KEGG|00620+2.7.2.1;Carbon fixation pathways in prokaryotes|KEGG|00720+2.7.2.1;(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Taurine and hypotaurine metabolism|KEGG|00430+2.7.2.1"
